id,iso2,rel.inno
C4,BG,55.9320335388184
C4,CA,98.9521102905274
C4,CH,106.335792541504
C4,CL,43.4755249023438
C4,CN,26.4834251403809
C4,CO,8.67733955383301
C4,CR,60.8332099914551
C4,CY,58.0841674804688
C4,CZ,78.5325546264649
C4,DE,86.0700454711914
C4,DK,104.70824432373
C4,EE,89.6484603881836
C4,GR,59.6056709289551
C4,ES,71.1572952270508
C4,EU27_2020,97.1974945068359
C4,FI,107.435394287109
C4,FR,102.142295837402
C4,HR,69.3346862792969
C4,HU,77.5665435791016
C4,IE,114.50643157959
C4,IL,35.6971817016602
C4,IN,4.54256534576416
C4,IS,96.7101516723633
C4,IT,65.7311172485352
C4,JP,78.9097595214844
C4,KR,87.048454284668
C4,LT,80.4535522460938
C4,LU,84.6783676147461
C4,LV,67.0805435180664
C4,MT,57.8007774353027
C4,MX,
C4,NL,98.4029769897461
C4,NO,105.189933776856
C4,NZ,105.1064453125
C4,PL,63.2452735900879
C4,PT,92.1341400146484
C4,RO,59.5877990722656
C4,SE,98.6579132080078
C4,SI,84.9853820800781
C4,SK,61.7262496948242
C4,TR,35.6856460571289
C4,GB,109.452224731445
C4,US,77.4878921508789
C5,AT,85.9228057861328
C5,AU,65.4332962036133
C5,BE,84.2962417602539
C5,BG,119.037948608398
C5,CA,60.3657379150391
C5,CH,81.3114700317383
C5,CL,83.3996658325195
C5,CN,
C5,CO,83.1948089599609
C5,CR,102.7294921875
C5,CY,80.924934387207
C5,CZ,83.8794250488281
C5,DE,86.8706436157227
C5,DK,106.911827087402
C5,EE,119.773849487305
C5,GR,110.050682067871
C5,ES,90.492561340332
C5,EU27_2020,94.8094635009766
C5,FI,115.49479675293
C5,FR,96.6446151733398
C5,HR,108.774711608887
C5,HU,74.9563980102539
C5,IE,127.469703674316
C5,IL,68.5855331420899
C5,IN,
C5,IS,130.999008178711
C5,IT,83.9240264892578
C5,JP,63.9383277893067
C5,KR,97.790771484375
C5,LT,105.849548339844
C5,LU,73.9566497802734
C5,LV,102.597869873047
C5,MT,101.173439025879
C5,MX,80.3158111572266
C5,NL,85.4426956176758
C5,NO,212.65380859375
C5,NZ,69.5203857421875
C5,PL,108.973564147949
C5,PT,99.4740524291992
C5,RO,134.246200561523
C5,SE,132.4609375
C5,SI,135.833374023438
C5,SK,134.079330444336
C5,TR,96.0197677612305
C5,GB,95.6395797729492
C5,US,56.0703048706055
C6,AT,96.3690872192383
C6,AU,42.3205986022949
C6,BE,81.624137878418
C6,BG,48.3918151855469
C6,CA,63.5504951477051
C6,CH,106.028739929199
C6,CL,23.7504615783691
C6,CN,412.845642089844
C6,CO,57.3437347412109
C6,CR,111.323188781738
C6,CY,47.7808227539063
C6,CZ,58.2170562744141
C6,DE,281.877868652344
C6,DK,85.3560485839844
C6,EE,70.5582656860352
C6,GR,34.0062484741211
C6,ES,62.7503547668457
C6,EU27_2020,585.389953613281
C6,FI,97.5963439941406
C6,FR,160.011093139648
C6,HR,45.0852470397949
C6,HU,59.293815612793
C6,IE,87.8384628295899
C6,IL,183.565475463867
C6,IN,55.8960647583008
C6,IS,47.5055847167969
C6,IT,68.7934417724609
C6,JP,756.386413574219
C6,KR,331.438995361328
C6,LT,47.8540992736816
C6,LU,70.6092910766602
C6,LV,42.2294616699219
C6,MT,230.769607543945
C6,MX,56.5304756164551
C6,NL,145.245895385742
C6,NO,41.190113067627
C6,NZ,39.3824195861816
C6,PL,54.1378936767578
C6,PT,42.3649826049805
C6,RO,42.0950622558594
C6,SE,92.8141784667969
C6,SI,48.5305061340332
C6,SK,33.3869667053223
C6,TR,47.1036949157715
C6,GB,122.810897827148
C6,US,630.672790527344
D1,AT,102.230178833008
D1,AU,93.7117614746094
D1,BE,98.1110610961914
D1,BG,85.8022308349609
D1,CA,96.7229919433594
D1,CH,133.420684814453
D1,CL,46.7079887390137
D1,CN,32.8174858093262
D1,CO,68.7508773803711
D1,CR,39.823974609375
D1,CY,81.7321472167969
D1,CZ,113.243156433106
D1,DE,121.855018615723
D1,DK,112.381950378418
D1,EE,92.128662109375
D1,GR,77.6493530273438
D1,ES,80.6625366210938
D1,EU27_2020,93.4581985473633
D1,FI,89.2537460327148
D1,FR,93.5910949707031
D1,HR,78.8759918212891
D1,HU,93.1755981445312
D1,IE,127.280227661133
D1,IL,93.1553344726563
D1,IN,12.8327074050903
D1,IS,93.1725540161133
D1,IT,91.2376937866211
D1,JP,75.8406524658203
D1,KR,81.4474411010742
D1,LT,92.9427185058594
D1,LU,108.250701904297
D1,LV,84.328742980957
D1,MT,116.775581359863
D1,MX,74.1512222290039
D1,NL,120.319671630859
D1,NO,116.49715423584
D1,NZ,91.6912994384766
D1,PL,93.017448425293
D1,PT,80.9622573852539
D1,RO,79.0147399902344
D1,SE,96.0390930175781
D1,SI,97.0716781616211
D1,SK,83.1184844970703
D1,TR,57.2490692138672
D1,GB,114.02848815918
D1,US,116.603645324707
D2,AT,90.3247451782227
D2,AU,69.8889389038086
D2,BE,90.4910736083984
D2,BG,39.8176689147949
D2,CA,66.9104766845703
D2,CH,141.869400024414
D2,CL,39.6242256164551
D2,CN,45.7887535095215
D2,CO,31.1145286560059
D2,CR,12.5691070556641
D2,CY,47.6924476623535
D2,CZ,65.2744598388672
D2,DE,90.2525939941406
D2,DK,104.79931640625
D2,EE,108.832077026367
D2,GR,52.9400405883789
D2,ES,54.6085815429688
D2,EU27_2020,81.7959060668945
D2,FI,99.9513702392578
D2,FR,68.8235778808594
D2,HR,56.4890251159668
D2,HU,55.0629463195801
D2,IE,86.1287078857422
D2,IL,125.715896606445
D2,IN,40.1794395446777
D2,IS,69.8912353515625
D2,IT,55.9190864562988
D2,JP,100.84774017334
D2,KR,109.402702331543
D2,LT,71.2259674072266
D2,LU,78.1654891967774
D2,LV,40.5613708496094
D2,MT,49.1754531860352
D2,MX,31.4660720825195
D2,NL,93.6657943725586
D2,NO,72.8798294067383
D2,NZ,48.0442543029785
D2,PL,48.1468925476074
D2,PT,59.5912437438965
D2,RO,34.5573768615723
D2,SE,111.092437744141
D2,SI,64.3394088745117
D2,SK,55.421443939209
D2,TR,40.2333068847656
D2,GB,98.7023849487305
D2,US,103.678291320801
