id,year,value,type,value.eu,value.top3,value.inno,value.us,value.cn,value.jp,value.kr
sophistication,2017,1.7266,v,1.1938,2.2946,1.5207,1.7506,0.91721,2.433,2.0254
sophistication,2018,1.6855,v,1.2075,2.2327,1.4873,1.7891,0.94017,2.3763,2.0013
sophistication,2019,1.6944,v,1.1786,2.1895,1.4537,1.7446,0.97541,2.3344,1.9902
sophistication,2020,1.6185,v,1.1664,2.1372,1.402,1.7606,1.0764,2.3361,1.9813
sophistication,2021,1.5532,v,1.1446,2.1261,1.346,1.6248,1.0901,2.2746,2.0603
sophistication,2022,1.7382,v,1.169,2.2984,1.3785,1.5302,2.5977,2.1847,1.9655
triadischepatente_bev,2000,0.032118,v,0.021034,0.096364,0.063945,0.049995,5.3942e-05,0.080719,0.012843
triadischepatente_bev,2001,0.035379,v,0.022383,0.099004,0.066385,0.051536,8.3376e-05,0.093105,0.017916
triadischepatente_bev,2002,0.037678,v,0.022281,0.10763,0.065668,0.053311,0.00012724,0.10352,0.024428
triadischepatente_bev,2003,0.038799,v,0.022812,0.11512,0.067563,0.057306,0.00019444,0.10824,0.033161
triadischepatente_bev,2004,0.040549,v,0.023054,0.12079,0.068923,0.058884,0.00024569,0.11741,0.041995
triadischepatente_bev,2005,0.044914,v,0.024665,0.12736,0.073421,0.060166,0.00031123,0.1252,0.048939
triadischepatente_bev,2006,0.045691,v,0.02504,0.12965,0.075183,0.05912,0.00036698,0.13135,0.050747
triadischepatente_bev,2007,0.046915,v,0.024294,0.12645,0.073938,0.055291,0.00044489,0.13143,0.047275
triadischepatente_bev,2008,0.044173,v,0.022897,0.12172,0.069671,0.050732,0.00052173,0.12844,0.041873
triadischepatente_bev,2009,0.04381,v,0.021719,0.11725,0.065312,0.04738,0.00070146,0.12512,0.038908
triadischepatente_bev,2010,0.044005,v,0.020751,0.11528,0.060508,0.045763,0.00089045,0.12927,0.041211
triadischepatente_bev,2011,0.043957,v,0.019588,0.11321,0.056007,0.044959,0.0010455,0.13652,0.04457
triadischepatente_bev,2012,0.044647,v,0.018734,0.11382,0.053312,0.043706,0.0011993,0.14213,0.046664
triadischepatente_bev,2013,0.043528,v,0.018573,0.11428,0.052549,0.043801,0.0013386,0.13974,0.046903
triadischepatente_bev,2014,0.044181,v,0.019047,0.11675,0.055203,0.04418,0.001643,0.13516,0.04678
triadischepatente_bev,2015,0.045139,v,0.019644,0.11846,0.056749,0.043887,0.0019288,0.13243,0.04627
triadischepatente_bev,2016,0.045967,v,0.020353,0.11946,0.058337,0.042927,0.0022581,0.13238,0.045513
triadischepatente_bev,2017,0.046744,v,0.020822,0.12072,0.0592,0.041419,0.0026171,0.13504,0.046837
triadischepatente_bev,2018,0.045835,v,0.020702,0.11983,0.059618,0.040605,0.0029353,0.13579,0.052194
triadischepatente_bev,2019,0.044431,v,0.020338,0.12187,0.058563,0.040949,0.0033285,0.1341,0.056447
triadischepatente_bev,2020,0.035983,v,0.01815,0.1135,0.05276,0.040752,0.0033343,0.12361,0.056909
vaShareIctTypeComb_High,2005,12.81,v,14.248,18.296,11.02,,,,
vaShareIctTypeComb_High,2006,13.055,v,13.573,18.296,10.905,,,,
vaShareIctTypeComb_High,2007,13.509,v,13.21,18.191,10.985,,,,
vaShareIctTypeComb_High,2008,13.944,v,12.991,18.421,11.207,,,,
vaShareIctTypeComb_High,2009,13.692,v,13.501,20.729,11.686,,,,
vaShareIctTypeComb_High,2010,13.935,v,14.158,22.418,11.914,,,,
vaShareIctTypeComb_High,2011,13.891,v,14.099,20.214,12.773,,,,
vaShareIctTypeComb_High,2012,14.211,v,14.399,20.308,12.555,,,,
vaShareIctTypeComb_High,2013,13.82,v,14.799,20.783,12.987,,,,
vaShareIctTypeComb_High,2014,13.479,v,14.586,21.026,12.659,,,,
vaShareIctTypeComb_High,2015,13.369,v,14.754,21.155,12.515,,,,
vaShareIctTypeComb_High,2016,13.326,v,14.592,21.37,12.862,,,,
vaShareIctTypeComb_High,2017,13.189,v,14.28,20.998,12.85,,,,
vaShareIctTypeComb_High,2018,12.07,v,13.86,20.082,12.376,,,,
vaShareIctTypeComb_High,2019,11.899,v,13.817,20.308,12.366,,,,
vaShareIctTypeComb_High,2020,12.052,v,14.315,21.086,12.594,,,,
vaShareIctTypeComb_High,2021,11.812,v,14.167,20.137,12.676,,,,
vaShareIctTypeComb_Producer,2005,6.5733,v,8.4147,12.104,13.239,,,,
vaShareIctTypeComb_Producer,2006,6.435,v,8.059,12.202,13.578,,,,
vaShareIctTypeComb_Producer,2007,5.372,v,7.725,12.215,15.109,,,,
vaShareIctTypeComb_Producer,2008,5.3427,v,7.7826,11.993,9.259,,,,
vaShareIctTypeComb_Producer,2009,5.5163,v,7.9147,11.101,9.0152,,,,
vaShareIctTypeComb_Producer,2010,5.3382,v,7.8685,11.504,8.6779,,,,
vaShareIctTypeComb_Producer,2011,5.4619,v,7.7642,11.749,8.1123,,,,
vaShareIctTypeComb_Producer,2012,5.2978,v,7.7179,11.618,7.9234,,,,
vaShareIctTypeComb_Producer,2013,5.4704,v,7.7289,11.539,8.1692,,,,
vaShareIctTypeComb_Producer,2014,5.6852,v,7.7925,11.312,8.3285,,,,
vaShareIctTypeComb_Producer,2015,5.7128,v,7.7682,11.19,8.2029,,,,
vaShareIctTypeComb_Producer,2016,5.7709,v,7.7847,11.029,8.2198,,,,
vaShareIctTypeComb_Producer,2017,5.7435,v,7.8388,11.065,7.9967,,,,
vaShareIctTypeComb_Producer,2018,5.9874,v,7.9566,10.847,7.8151,,,,
vaShareIctTypeComb_Producer,2019,6.142,v,8.1154,11.508,7.9162,,,,
vaShareIctTypeComb_Producer,2020,6.2342,v,8.9423,12.347,9.0069,,,,
vaShareIctTypeComb_Producer,2021,6.3957,v,9.1414,15.341,8.4832,,,,
vocational_graduates,2013,80.605,v,47.948,74.022,56.021,,,,
vocational_graduates,2014,80.076,v,47.915,74.343,54.418,,,,
vocational_graduates,2015,80.53,v,46.93,74.705,54.232,,,,
vocational_graduates,2016,80.214,v,45.798,74.131,53.475,,,,
vocational_graduates,2017,79.305,v,45.946,74.024,52.921,,,,
vocational_graduates,2018,79.083,v,45.341,73.426,51.896,,,,
vocational_graduates,2019,78.323,v,44.905,72.939,50.739,,,,
vocational_graduates,2020,76.721,v,44.984,72.717,50.025,,,,
vocational_graduates,2021,77.358,v,45.38,73.664,50.677,,,,
waste_weee,2012,91,v,84.304,98.25,89,,,,
waste_weee,2013,91,v,76.692,97,90,,,,
waste_weee,2014,84,v,77.36,98.5,82.74,,,,
waste_weee,2015,84.5,v,78.819,93.833,78.1,,,,
waste_weee,2016,84.7,v,81.457,96.933,79.06,,,,
waste_weee,2017,84.6,v,82.765,94.033,80.36,,,,
waste_weee,2018,89.6,v,81.107,95.167,76.26,,,,
waste_weee,2019,89.6,v,82.004,93.733,79.86,,,,
waste_weee,2020,86.4,v,81.585,93.1,78.46,,,,
waste_weee,2021,86.4,v,83.444,93.867,83.46,,,,
wissens_DL,2010,73.561,v,74.612,95.119,75.878,73.305,,66.529,74.03
wissens_DL,2011,79.311,v,75.893,95.102,76.692,72.98,,66.39,69.326
wissens_DL,2012,81.314,v,75.949,94.456,76.221,73.831,,61.351,68.646
wissens_DL,2013,79.334,v,74.632,94.686,75.948,73.605,,62.745,66.832
wissens_DL,2014,76.719,v,75.132,96.397,76.369,74.726,,61.646,68.309
wissens_DL,2015,77.273,v,74.67,96.638,75.716,74.651,,61.646,71.759
wissens_DL,2016,76.242,v,74.978,96.256,74.447,74.961,,61.473,70.462
wissens_DL,2017,76.034,v,75.031,94.842,75.059,75.67,,61.461,71.051
wissens_DL,2018,77.31,v,74.319,95.009,73.734,76.353,,59.427,69.684
wissens_DL,2019,78.23,v,74.738,94.398,74.882,75.847,,60.161,73.958
wissens_DL,2020,76.869,v,74.897,92.105,77.116,77.563,,62.118,76.479
wissens_DL,2021,76.375,v,75.563,92.708,78.908,78.837,,61.214,82.199
wissens_DL,2022,76.223,v,75.149,93.285,78.56,80.177,,62.144,82.268
wissensintensitaet_export,2005,55.271,v,48.313,74.63,50.182,57.966,,78.078,73.924
wissensintensitaet_export,2006,55.827,v,48.522,75.467,48.642,63.595,,77.336,73.22
wissensintensitaet_export,2007,55.304,v,48.48,72.618,48.72,62.11,,76.209,73.468
wissensintensitaet_export,2008,54.23,v,48.015,70.834,47.503,59.11,,74.601,71.204
wissensintensitaet_export,2009,54.24,v,48.604,71.577,47.941,52.803,,72.627,73.708
wissensintensitaet_export,2010,54.176,v,47.469,72.145,46.025,52.403,,73.795,73.875
wissensintensitaet_export,2011,53.877,v,46.514,70.121,45.133,50.081,,73.138,70.034
wissensintensitaet_export,2012,55.093,v,45.876,69.941,44.397,50.23,,74.364,68.921
wissensintensitaet_export,2013,56.601,v,46.42,70.518,43.957,49.492,,72.604,70.78
wissensintensitaet_export,2014,57.036,v,48.35,70.72,45.688,49.727,,72.908,71.012
wissensintensitaet_export,2015,57.556,v,49.895,72.243,48.488,51.67,,73.22,74.418
wissensintensitaet_export,2016,57.789,v,50.666,72.591,49.101,51.473,,74.05,74.069
wissensintensitaet_export,2017,58.035,v,49.778,72.056,48.964,50.121,,73.481,74.041
wissensintensitaet_export,2018,57.402,v,49.869,71.348,49.03,48.419,,73.52,72.634
wissensintensitaet_export,2019,58.252,v,50.844,71.517,51.066,48.86,,73.47,72.055
wissensintensitaet_export,2020,57.624,v,52.016,73.241,52.608,50.598,,73.484,75.425
wissensintensitaet_export,2021,56.163,v,50.102,71.257,50.416,48.236,,71.772,73.527
wissensintensitaet_export,2022,54.958,v,48.012,68.576,47.282,44.964,,69.466,69.969
zit_fam_tc_ceCore_rta,2000,1.1922,v,1.4577,4.4844,0.79827,0.85612,0.78032,1.3012,1.0434
zit_fam_tc_ceCore_rta,2001,1.1922,v,1.1996,3.623,1.0291,0.83615,0.77522,1.2795,0.82391
zit_fam_tc_ceCore_rta,2002,0.8729,v,1.2395,3.8319,0.90398,0.8515,0.5663,1.2558,0.72924
zit_fam_tc_ceCore_rta,2003,1.1691,v,1.2222,3.9264,0.9685,0.88672,1.6394,1.279,0.83961
zit_fam_tc_ceCore_rta,2004,1.0227,v,1.217,3.5113,0.95744,0.89562,0.77912,1.1984,1.0144
zit_fam_tc_ceCore_rta,2005,0.95023,v,1.127,3.2128,1.1009,0.89075,0.724,1.2308,1.1264
zit_fam_tc_ceCore_rta,2006,0.99398,v,1.0595,3.0336,1.0186,0.99976,0.90771,1.1697,0.85288
zit_fam_tc_ceCore_rta,2007,1.0337,v,1.1005,2.8247,1.1482,0.93705,0.70349,1.1843,1.0404
zit_fam_tc_ceCore_rta,2008,0.9451,v,1.0632,2.1455,1.2418,0.86759,0.61355,1.1267,1.0456
zit_fam_tc_ceCore_rta,2009,0.89758,v,0.91219,1.8249,1.1437,0.82891,0.70235,1.2322,1.26
zit_fam_tc_ceCore_rta,2010,0.82177,v,1.0196,2.2293,1.2494,0.85803,0.85416,1.3048,1.3844
zit_fam_tc_ceCore_rta,2011,0.83859,v,1.0326,2.2267,1.1952,0.85552,0.67748,1.3011,1.2031
zit_fam_tc_ceCore_rta,2012,1.0714,v,1.1776,2.2708,1.1305,0.89458,0.64015,1.2606,1.1965
zit_fam_tc_ceCore_rta,2013,0.84959,v,1.0501,2.1007,1.0806,0.89185,0.70257,1.2252,1.305
zit_fam_tc_ceCore_rta,2014,1.0308,v,1.0271,2.2549,1.1199,0.89417,0.83558,1.1896,1.2725
zit_fam_tc_ceCore_rta,2015,1.0578,v,1.0061,2.467,1.0339,1.1041,0.70575,1.1472,1.1735
zit_fam_tc_ceCore_rta,2016,1.0265,v,1.1323,2.8935,1.1255,0.98589,0.89644,1.0664,1.4946
zit_fam_tc_ceCore_rta,2017,0.95647,v,0.99641,2.3238,1.0928,0.97499,0.96331,1.0879,1.5441
zit_fam_tc_ceCore_rta,2018,1.0148,v,1.0068,2.1774,1.1575,0.85188,0.98765,1.1096,1.4805
zit_fam_tc_ceCore_rta,2019,1.1495,v,1.0134,2.3208,1.2275,0.81874,0.96505,1.1045,1.5392
zit_fam_tc_ceCore_rta,2020,1.1462,v,1.0077,1.9954,1.1196,0.73269,1.1228,1.1237,1.7196
zit_fam_tc_ceEnabling_rta,2000,0.61405,v,0.90156,2.5455,0.67292,1.1652,0.66195,1.3587,1.4438
zit_fam_tc_ceEnabling_rta,2001,1.021,v,0.97892,3.2455,0.94978,1.1734,0.98715,1.3585,1.1405
zit_fam_tc_ceEnabling_rta,2002,0.59538,v,0.90046,2.4009,0.95134,1.281,0.77364,1.397,1.1765
zit_fam_tc_ceEnabling_rta,2003,1.0317,v,0.81644,2.746,0.80828,1.1831,0.59154,1.4466,0.98862
zit_fam_tc_ceEnabling_rta,2004,0.67991,v,0.98972,2.3672,0.8795,1.0954,0.49943,1.5572,0.81045
zit_fam_tc_ceEnabling_rta,2005,0.7198,v,0.71096,2.5337,0.75222,0.84555,0.43263,1.9519,0.87601
zit_fam_tc_ceEnabling_rta,2006,0.71825,v,0.76936,3.7976,0.66945,0.92108,0.47443,1.8037,0.85939
zit_fam_tc_ceEnabling_rta,2007,1.0823,v,1.0451,3.2284,0.8569,0.90422,0.7721,1.5242,1.2981
zit_fam_tc_ceEnabling_rta,2008,0.72392,v,0.72445,1.817,0.89144,0.95708,0.73365,1.5523,0.90255
zit_fam_tc_ceEnabling_rta,2009,0.95092,v,1.0871,4.0602,0.91321,0.95894,0.73491,1.4809,0.99182
zit_fam_tc_ceEnabling_rta,2010,0.93623,v,0.79694,1.7922,0.89923,1.0388,0.71737,1.5376,1.0196
zit_fam_tc_ceEnabling_rta,2011,1.1962,v,0.97208,2.801,0.97934,1.0038,0.69556,1.5029,0.99386
zit_fam_tc_ceEnabling_rta,2012,0.82594,v,0.88958,2.2034,0.78729,0.96353,0.65861,1.7219,0.84717
zit_fam_tc_ceEnabling_rta,2013,0.86696,v,0.9232,2.25,0.74552,1.011,0.80156,1.5952,0.79755
zit_fam_tc_ceEnabling_rta,2014,0.87823,v,0.8014,2.0424,0.76035,1.1455,0.83266,1.563,0.90791
zit_fam_tc_ceEnabling_rta,2015,0.73207,v,0.92553,2.0177,0.84371,1.0649,0.92368,1.5472,1.0726
zit_fam_tc_ceEnabling_rta,2016,0.77819,v,0.95783,2.6527,0.76335,1.1043,0.88126,1.5103,1.0928
zit_fam_tc_ceEnabling_rta,2017,1.0706,v,1.0836,2.3174,0.89572,1.121,0.83949,1.3934,1.0811
zit_fam_tc_ceEnabling_rta,2018,0.90543,v,1.0952,3.0728,0.98581,1.1786,0.8148,1.2751,1.1354
zit_fam_tc_ceEnabling_rta,2019,0.78769,v,1.0848,2.6873,0.9392,1.1893,0.75944,1.2376,1.3122
zit_fam_tc_ceEnabling_rta,2020,0.86843,v,0.97339,2.0087,0.87654,1.0672,0.93881,1.2893,0.97154
öff_Finanz_HS_BIP,2002,0.51,v,0.23718,0.53,0.456,0.23,0.046667,0.21,0.16
öff_Finanz_HS_BIP,2003,0.51,v,0.24538,0.54667,0.478,0.25,0.053333,0.21,0.16
öff_Finanz_HS_BIP,2004,0.51,v,0.24846,0.54333,0.48,0.25,0.06,0.2,0.18
öff_Finanz_HS_BIP,2005,0.5,v,0.25296,0.525,0.468,0.25,0.07,0.21,0.19
öff_Finanz_HS_BIP,2006,0.49,v,0.25747,0.51333,0.455,0.24,0.07,0.21,0.21
öff_Finanz_HS_BIP,2007,0.49,v,0.25938,0.52,0.456,0.23,0.07,0.21,0.23
öff_Finanz_HS_BIP,2008,0.54,v,0.28352,0.55833,0.483,0.24,0.07,0.2,0.26
öff_Finanz_HS_BIP,2009,0.59,v,0.30821,0.61833,0.539,0.26,0.07,0.23,0.28
öff_Finanz_HS_BIP,2010,0.59,v,0.31309,0.64833,0.555,0.27,0.08,0.21,0.29
öff_Finanz_HS_BIP,2011,0.59,v,0.30815,0.65333,0.546,0.27,0.09,0.22,0.29
öff_Finanz_HS_BIP,2012,0.6,v,0.315,0.67833,0.561,0.24,0.08,0.23,0.3
öff_Finanz_HS_BIP,2013,0.61,v,0.32037,0.7,0.568,0.22,0.09,0.24,0.29
öff_Finanz_HS_BIP,2014,0.61,v,0.31259,0.71667,0.572,0.21,0.09,0.22,0.3
öff_Finanz_HS_BIP,2015,0.61,v,0.30667,0.71,0.564,0.21,0.08,0.21,0.29
öff_Finanz_HS_BIP,2016,0.6,v,0.29648,0.72333,0.561,0.21,0.09,0.2,0.29
öff_Finanz_HS_BIP,2017,0.59,v,0.29667,0.71333,0.548,0.21,0.09,0.2,0.28
öff_Finanz_HS_BIP,2018,0.585,v,0.29722,0.69667,0.532,0.2,0.1,0.19,0.29
öff_Finanz_HS_BIP,2019,0.58,v,0.30556,0.70667,0.53,0.21,0.11,0.19,0.3
öff_Finanz_HS_BIP,2020,0.61,v,0.32056,0.715,0.545,0.22,0.11,0.2,0.34
öff_Finanz_HS_BIP,2021,0.64,v,0.3163,0.70333,0.536,0.21,0.11,0.21,0.36
öff_Finanz_HS_HERD,2002,91.379,v,78.866,96.177,80.395,66.681,57.052,49.913,69.115
öff_Finanz_HS_HERD,2003,89.95,v,78.906,95.022,79.419,68.121,55.539,50.473,71.385
öff_Finanz_HS_HERD,2004,88.521,v,78.329,94.807,79.231,68.956,54.026,51.037,71.971
öff_Finanz_HS_HERD,2005,87.686,v,78.792,95.168,78.215,68.244,54.16,51.124,74.544
öff_Finanz_HS_HERD,2006,86.851,v,80.271,93.856,77.488,66.969,54.94,51.236,77.122
öff_Finanz_HS_HERD,2007,85.807,v,78.803,93.597,77.099,65.688,54.74,51.571,76.12
öff_Finanz_HS_HERD,2008,86.416,v,78.769,92.023,77.377,64.701,56.477,51.847,77.723
öff_Finanz_HS_HERD,2009,87.026,v,79,91.215,77.554,65.371,57.797,52.581,79.46
öff_Finanz_HS_HERD,2010,86.41,v,76.807,92.485,76.903,66.837,56.005,52.584,79.77
öff_Finanz_HS_HERD,2011,85.795,v,74.349,91.71,76.269,66.352,60.077,53.093,80.153
öff_Finanz_HS_HERD,2012,85.605,v,73.433,91.058,77.664,63.269,58.815,53.087,81.346
öff_Finanz_HS_HERD,2013,85.416,v,72.999,90.937,77.241,60.899,60.735,53.278,78.128
öff_Finanz_HS_HERD,2014,85.335,v,72.169,90.93,76.3,59.082,60.331,52.895,80.212
öff_Finanz_HS_HERD,2015,85.255,v,71.17,90.79,76.229,57.78,59.734,52.547,79.19
öff_Finanz_HS_HERD,2016,85.335,v,74.776,90.565,74.855,56.974,63.816,52.361,78.809
öff_Finanz_HS_HERD,2017,85.415,v,73.693,89.634,74.128,56.344,64.142,52.101,77.646
öff_Finanz_HS_HERD,2018,84.94,v,72.041,89.82,73.285,56.053,63.552,51.654,77.291
öff_Finanz_HS_HERD,2019,84.465,v,72.37,89.694,72.568,56.181,66.69,51.285,78.099
öff_Finanz_HS_HERD,2020,84.49,v,72.512,88.855,72.774,56.621,58.361,51.59,79.644
öff_Finanz_HS_HERD,2021,84.515,v,72.633,88.801,72.134,57.212,59.921,52.315,79.529
öffentliche_Finanz_FuE,2000,0.7167,v,0.44114,0.80704,0.64708,0.68314,0.29838,0.55973,0.50879
öffentliche_Finanz_FuE,2001,0.76242,v,0.47173,0.88834,0.70526,0.72441,0.31064,0.55581,0.56868
öffentliche_Finanz_FuE,2002,0.6943,v,0.47622,0.91415,0.71636,0.74964,0.32289,0.54451,0.56033
öffentliche_Finanz_FuE,2003,0.74905,v,0.48797,0.9347,0.70549,0.77435,0.33514,0.53927,0.54324
öffentliche_Finanz_FuE,2004,0.70583,v,0.48237,0.93385,0.7066,0.77607,0.32353,0.53885,0.56507
öffentliche_Finanz_FuE,2005,0.85223,v,0.50432,0.93001,0.69669,0.7618,0.34456,0.52473,0.58089
öffentliche_Finanz_FuE,2006,0.76096,v,0.50551,0.9245,0.67709,0.75272,0.33819,0.52239,0.62741
öffentliche_Finanz_FuE,2007,0.78111,v,0.50828,0.86067,0.66087,0.75552,0.33821,0.51463,0.71228
öffentliche_Finanz_FuE,2008,0.95088,v,0.54856,0.92115,0.6786,0.82915,0.34108,0.51424,0.75944
öffentliche_Finanz_FuE,2009,0.90663,v,0.57614,0.95616,0.73024,0.9071,0.38973,0.5646,0.86204
öffentliche_Finanz_FuE,2010,1.0428,v,0.58659,0.99928,0.75136,0.88257,0.4116,0.5332,0.88686
öffentliche_Finanz_FuE,2011,0.95425,v,0.58243,0.94041,0.74541,0.84817,0.3859,0.52593,0.89451
öffentliche_Finanz_FuE,2012,1.1003,v,0.59803,0.97524,0.76189,0.79193,0.41245,0.53445,0.9183
öffentliche_Finanz_FuE,2013,0.99211,v,0.59378,0.9387,0.76821,0.74352,0.42171,0.56721,0.90216
öffentliche_Finanz_FuE,2014,1.0987,v,0.58697,0.97894,0.77455,0.70433,0.40961,0.53938,0.9364
öffentliche_Finanz_FuE,2015,0.99391,v,0.57174,0.94107,0.76454,0.68779,0.43742,0.49949,0.94137
öffentliche_Finanz_FuE,2016,0.94555,v,0.53256,0.92629,0.74851,0.66396,0.4208,0.46651,0.90441
öffentliche_Finanz_FuE,2017,0.8441,v,0.53315,0.94015,0.74558,0.66084,0.41915,0.47495,0.92636
öffentliche_Finanz_FuE,2018,0.93531,v,0.54689,0.94708,0.73348,0.67144,0.4328,0.46878,0.92858
öffentliche_Finanz_FuE,2019,0.84485,v,0.55104,0.94695,0.72692,0.66857,0.45993,0.47216,0.95704
öffentliche_Finanz_FuE,2020,1.0672,v,0.58657,1.0589,0.74467,0.73683,0.4761,0.49656,1.0744
öffentliche_Finanz_FuE,2021,0.92688,v,0.57503,0.9962,0.73457,0.68744,0.46115,0.5094,1.1242
A1,2001,1,a,,,,,,,
A1,2002,1,a,1.0972,2.5942,0.98706,1.5139,,1.5857,2.3797
A1,2003,1,a,1.118,2.5064,1.1537,1.5668,,1.6468,2.3961
A1,2004,1,a,1.1074,2.4597,1.1403,1.6188,,1.6135,2.377
A1,2005,1,a,1.0985,2.4039,1.1319,1.639,,1.7313,2.3127
A1,2006,1,a,1.1194,2.4808,1.136,1.637,,1.7518,2.3313
A1,2007,1,a,1.0559,2.2995,1.0445,1.5771,,1.6952,2.2535
A1,2008,1,a,1.0487,2.1745,1.0545,1.0141,,0.98481,2.1392
A1,2009,1,a,1.1025,2.0456,1.1697,1.014,,0.97699,2.0209
A1,2010,1,a,1.0923,1.9601,1.1961,1.0227,0.66574,0.96606,1.2177
A1,2011,1,a,0.97305,1.9241,1.0756,1.2625,0.66709,0.96639,0.91489
A1,2012,1,a,0.96998,1.9601,1.0853,1.2599,0.70601,0.96966,0.92297
A1,2013,1,a,0.96223,1.9183,1.0746,1.2825,0.73328,0.97579,0.92544
A1,2014,1,a,0.98386,1.9715,1.1026,1.2814,0.71864,0.97637,0.93353
A1,2015,1,a,1.0321,2.0832,1.1533,1.2795,0.71922,0.99139,0.92396
A1,2016,1,a,0.99748,1.9823,1.1229,1.2868,0.71749,0.99298,0.90827
A1,2017,1,a,1.0144,2.0008,1.1385,1.2961,0.69919,1.0011,0.92228
A1,2018,1,a,0.97122,1.8796,1.0921,1.2837,0.72828,0.99858,0.91818
A1,2019,1,a,1.0009,1.9529,1.1154,1.2754,0.76166,0.99571,0.91427
A1,2020,1,a,0.97004,1.8468,1.0844,1.3,0.86227,0.99627,0.91677
A1,2021,1,a,0.98663,1.8888,1.0862,1.3937,0.95476,0.99828,0.91549
