var,order,labelname,iso2,year,value,Rang,Verh_EU,Verh_IL,Verh_Top3,Verh_IL_old,Verh_CH,Verh_CN,Verh_JP,Verh_KR,Verh_US,Verh_AT,Wachstum,Top_ctries,Anzahl_Länder,Zeitreihe,invertiert,prozent,Bereich,Teilbereich,Diff_Wachstum_AT_IL,Diff_Verh_EU_tminus1,Diff_Verh_EU_tminus2,Diff_Verh_EU_tminus3,Diff_Verh_EU_tminus4,Diff_Verh_EU_tminus5,Diff_Verh_EU_tminus6,Diff_Verh_EU_tminus7,Diff_Verh_EU_tminus8,Diff_Verh_EU_tminus9,Diff_Verh_EU_tminus10,Diff_Verh_IL_tminus1,Diff_Verh_IL_tminus2,Diff_Verh_IL_tminus3,Diff_Verh_IL_tminus4,Diff_Verh_IL_tminus5,Diff_Verh_IL_tminus6,Diff_Verh_IL_tminus7,Diff_Verh_IL_tminus8,Diff_Verh_IL_tminus9,Diff_Verh_IL_tminus10,Diff_Verh_Top3_tminus1,Diff_Verh_Top3_tminus2,Diff_Verh_Top3_tminus3,Diff_Verh_Top3_tminus4,Diff_Verh_Top3_tminus5,Diff_Verh_Top3_tminus6,Diff_Verh_Top3_tminus7,Diff_Verh_Top3_tminus8,Diff_Verh_Top3_tminus9,Diff_Verh_Top3_tminus10,B_D2,B_D1,B_C5,B_C4,B_C6,B_C3,B_C2,B_C1,B_B5,B_B4,B_B3,B_B2,B_B1,B_A3,B_A2,B_A1,jahr_ende_tot,TB_Reg,TB_Finanz,TB_Steuer,TB_frühkind,TB_Primar,TB_Sekundar,TB_Weiterbildung,TB_Vfl_AM,TB_Vfl_Uni,TB_Vfl_Inno,TB_Vfl_Wirt,TB_Input,TB_Output,TB_Input_forsch,TB_Output_forsch,TB_KMU,TB_FTI,TB_Koop,TB_patent,TB_upgrade,TB_struktur,TB_Input_UNT,TB_Output_UNT,TB_Fin_ges,TB_GF,TB_UF,TB_Eff_Wiss,TB_Eff_Tech,TB_Eff_Inno,TB_WS,TB_Gesund,TB_Umwelt,TB_EIS,TB_Inv_Infr,TB_IKT_Fkt,TB_IKT_erf,TB_IKT_nutz,TB_IKT_wirk,TB_egovernment,TB_FuE_Klima,TB_Umwelt_Nutzung,TB_Umwelt_Wirkung,TB_gend_HS,TB_gend_Beruf,TB_ökon_ce,TB_stand_ce,TB_inno_ce,TB_souv_pat,TB_souv_ah,fett
comb_IThigh_med_high,28,Innovationsintensive Branchen,AT,2020,.3352203965187073,16,103.61487,105.23495,48.890343,102.09576,97.487282,,63.719711,61.069668,104.56559,100,2.6822090e-06,(1) CL (2) KR (3) IE,43,2008-2020,,1,B_B3,TB_Output_UNT,.0013287428,-4.7287827,-12.140839,-1.980545,-4.0408325,-4.4468384,-7.3826828,-1.7601166,-2.1034164,-4.7382584,-1.6748505,-9.2674332,-28.153992,.71703339,-1.4476395,2.4248581,.70805359,5.1777267,2.9785614,1.5556564,5.6085281,-15.306091,-17.358101,-12.514076,-12.888081,-11.580166,-12.483795,-10.338135,-10.682823,-11.495571,-11.542416,,,,,,,,,,,1,,,,,,2020,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citabledocuments_bev,6,Zahl der Publikationen pro 1.000 Einwohner,AT,2021,3.359834909439087,14,123.38367,78.960197,60.527241,77.157852,56.145008,564.1781,312.56757,177.49828,171.80275,100,4.7011533,(1) CH (2) DK (3) IS,45,2005-2021,,,B_D2,TB_Eff_Wiss,.48857975,-.43762207,-1.1376724,-1.2633667,-3.0410843,-4.9149246,-7.3865128,-6.4252243,-8.0474625,-10.63665,-11.668068,1.7416992,2.9195328,3.6052094,2.6272278,3.5064087,3.0968018,3.3114777,1.5688171,.8184433,-.21937561,.81491852,2.3920403,3.7247772,3.5737648,4.0174637,2.4620743,1.5228615,.69260025,.9079361,-.89012909,1,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
citabledocuments_bev,10,Zahl der Publikationen pro 1.000 Einwohner,AT,2021,3.359834909439087,14,123.38367,78.960197,60.527241,77.157852,56.145008,564.1781,312.56757,177.49828,171.80275,100,4.7011533,(1) CH (2) DK (3) IS,45,2005-2021,,,B_B2,TB_Output_forsch,.48857975,-.43762207,-1.1376724,-1.2633667,-3.0410843,-4.9149246,-7.3865128,-6.4252243,-8.0474625,-10.63665,-11.668068,1.7416992,2.9195328,3.6052094,2.6272278,3.5064087,3.0968018,3.3114777,1.5688171,.8184433,-.21937561,.81491852,2.3920403,3.7247772,3.5737648,4.0174637,2.4620743,1.5228615,.69260025,.9079361,-.89012909,,,,,,,,,,,,1,,,,,2021,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bewilligung,6,Beteiligung von Hochschulen an EU-Forschungsprojekten,AT,2022,.0331628769636154,16,109.43167,63.856659,50.217442,62.778538,83.41906,,,,,100,-17.556887,(1) DK (2) EE (3) IE,32,2014-2022,,,B_A3,TB_Vfl_Uni,-1.6646481,-5.926178,-18.425613,-21.93605,-25.564865,-29.31813,-33.202377,-37.224579,-41.392227,,,-1.9422531,-4.125412,-5.3301697,-6.551796,-7.7906342,-9.0470581,-10.321449,-11.614197,,,2.3437309,-5.2047882,-6.1457977,-7.0985718,-8.0633392,-9.0403214,-9.7750893,-10.119595,,,,,,,,,,,,,,,,1,,,2022,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ausl_Patente_Inlandsbesitz,9,Ausländische Patente in Inlandsbesitz,AT,2019,88.88261413574219,24,109.51913,113.17902,89.1996,113.22856,143.29996,,93.721825,92.426888,99.02523,100,.34519044,(1) EL LT (3) TR,41,2000-2019,,1,B_A3,TB_Vfl_Inno,.54673404,-1.6088181,-.58089447,.36332703,.31110382,-2.1038895,-1.9298325,-2.7027817,-6.3909836,-8.9351501,-5.5212708,-1.3072815,.84583282,2.2944412,2.6927338,-.25003815,1.4838486,-1.8312454,-4.3668365,-5.8561478,-6.2418976,-2.510025,-.22602081,-1.1175461,1.7769165,-.18769073,.55303192,1.3262558,-1.5304718,-1.6906357,-.88509369,,,,,,,,,,,,,,1,,,2019,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ausl_Doktor,10,Internationale Doktoratsstudierende,AT,2020,36.8,7,145.92451,103.83748,57.054264,113.84377,65.01767,,,,,100,.83307689,(1) LU (2) CH (3) NL,32,2008-2020,,1,B_B1,TB_Output,-.11226153,-7.8291016,-5.9504852,-4.3786163,4.6338348,7.1554871,5.7512512,-4.8545532,7.7854004,6.2511139,-32.097473,-3.6731186,11.286057,6.7843018,22.422058,31.13958,22.974075,16.436424,19.885506,18.566162,2.9552765,.85373688,3.2867737,7.5714111,10.887867,17.503487,16.143692,13.668541,13.931854,15.406849,4.1438255,,,,,,,,,,,,,1,,,,2020,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ausl_Doktor,5,Internationale Doktoratsstudierende,AT,2020,36.8,7,145.92451,103.83748,57.054264,113.84377,65.01767,,,,,100,.83307689,(1) LU (2) CH (3) NL,32,2008-2020,,1,B_A3,TB_Vfl_Uni,-.11226153,-7.8291016,-5.9504852,-4.3786163,4.6338348,7.1554871,5.7512512,-4.8545532,7.7854004,6.2511139,-32.097473,-3.6731186,11.286057,6.7843018,22.422058,31.13958,22.974075,16.436424,19.885506,18.566162,2.9552765,.85373688,3.2867737,7.5714111,10.887867,17.503487,16.143692,13.668541,13.931854,15.406849,4.1438255,,,,,,,,,,,,,,1,,,2020,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anteil_meanep_I2_at16_spz,6,Anteil Patente - Digitale Technologie,EU27_2020,2020,18.52303886413574,4,2698.9265,2007.5636,82.251472,2688.3757,1829.4844,93.977722,83.074081,225.02521,72.48877,3086.5615,-.55606306,(1) US (2) JP (3) CN,11,2000-2020,,1,B_C6,TB_souv_pat,-.53135997,-.51879883,-.55883789,-.40771484,-.20678711,.89111328,1.6430664,1.5673828,1.6115723,1.7973633,1.5910645,-14.419922,8.586792,29.192505,-13.712524,-43.71936,-74.880005,-99.887573,-118.28235,-116.96667,-75.091919,-3.5397415,-3.9122086,-2.8662262,-2.4293213,-1.9011536,-1.7337875,-4.3017502,-6.9837875,-6.790062,-5.8288803,,,,,1,,,,,,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
anteil_meanep_I2_at15_spz,5,Anteil Patente - Industrielle Biotechnologie,EU27_2020,2020,27.76313400268555,2,2464.1189,1791.3524,112.78362,2138.7065,1594.6591,305.0463,176.28833,369.306,91.515747,2630.9202,-.31394759,(1) US (2) EU27_2020 (3) JP,11,2000-2020,,1,B_C6,TB_souv_pat,-.29787135,87.885986,94.302734,96.173828,97.696045,102.15552,102.55249,275.6748,281.23096,376.6814,381.1709,53.836548,110.2738,132.16064,101.35242,111.30884,76.921997,40.299683,82.398193,82.616943,.82556152,-3.057251,-3.2666168,-.93553925,1.3309631,2.7133026,4.1618576,1.3606873,-2.0555038,-1.426857,-.66484833,,,,,1,,,,,,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
anteil_meanep_I2_at14_spz,4,Anteil Patente - Materialtechnologien,EU27_2020,2020,21.96743202209473,2,2593.7981,2140.4255,83.615265,2610.9946,1815.0294,250.93611,58.207626,269.49805,114.95921,2116.5608,-.54306149,(1) JP (2) EU27_2020 (3) US,11,2000-2020,,1,B_C6,TB_souv_pat,-.52780432,-.35693359,.30664063,-.90722656,-2.0515137,-1.1154785,-1.4748535,-2.5708008,-1.7668457,-.79980469,-2.1394043,-149.52002,-155.74072,-225.09326,-231.69238,-319.27979,-281.28613,-303.54932,-241.53101,-217.57495,-112.44849,-3.3372192,-4.7062759,-6.0630798,-6.8144913,-7.8647079,-9.9957733,-13.120636,-15.268509,-16.842827,-17.040642,,,,,1,,,,,,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
anteil_meanep_I2_at13_spz,3,Anteil Patente - Produktionstechnologien,EU27_2020,2020,21.03483772277832,3,2698.4592,2116.6443,88.334091,2903.189,1669.5786,140.22394,73.438232,252.46873,96.664223,2204.4114,-.52369171,(1) JP (2) US (3) EU27_2020,11,2000-2020,,1,B_C6,TB_souv_pat,-.50216395,-.59130859,.61743164,-.15234375,-.55957031,-.0080566406,.43066406,2.3964844,4.003418,99.961914,99.87793,-54.922119,-37.177979,-79.013184,-64.39624,-36.99585,-53.829834,-56.043213,-22.770752,5.4533691,19.194824,-3.1046371,-4.3402023,-4.5320511,-4.2278671,-3.3747864,-3.8710175,-6.2979431,-8.5615311,-9.7285614,-9.4094772,,,,,1,,,,,,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
VS_niedrige_Komp,14,Volksschule - Niedrig,AT,2019,3,6,176.8116,126.66666,44.444447,141.66667,,66.666664,50,33.333332,175,100,-.11538462,(1) KR (2) JP LV,34,2007-2019,1,1,B_A2,TB_Primar,-.16965812,11.25975,11.25975,11.25975,35.652176,28.629791,28.629791,28.629791,28.629791,61.12532,61.12532,31.282051,31.282051,31.282051,60,60,60,60,60,43.333328,43.333328,14.700857,15.726498,16.75214,20.444447,26.666668,26.666668,26.666668,26.666668,5.5555573,5.5555573,,,,,,,,,,,,,,,1,,2019,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VS_hohe_Komp,13,Volksschule - Spitze,AT,2019,8,23,88.567986,85.106384,29.629629,79.503105,,34.782608,32,24.242424,52.459015,100,.07692308,(1) KR (2) JP (3) CN,34,2007-2019,,1,B_A2,TB_Primar,.04871795,15.641151,15.641151,15.641151,24.501137,21.901321,21.901321,21.901321,21.901321,-.73783112,-.73783112,14.454208,14.454208,14.454208,26.96685,29.240459,29.240459,29.240459,29.240459,-16.7118,-16.7118,8.2010574,8.2010574,8.2010574,13.146112,10.642288,10.642288,10.642288,10.642288,-5.0811176,-5.0811176,,,,,,,,,,,,,,,1,,2019,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VC,2,Risikokapitalintensität,AT,2021,.1436891257762909,20,32.423885,17.83606,13.061234,18.856392,30.333876,,,,,100,-.0051697912,(1) UK (2) NO (3) SE,22,2007-2021,,1,B_B4,,-.019989077,2.8236485,-4.470108,-10.053646,-5.7298851,-14.556347,-17.061993,-43.306187,-25.383343,-21.191341,-24.06535,1.3722305,-2.8311253,-7.0831585,-7.1001835,-15.6731,-16.467213,-29.144123,-17.157551,-15.921875,-21.897182,.85836124,-3.4153938,-6.6089153,-4.6965942,-6.3132,-6.9550915,-21.397694,-14.639568,-9.981535,-7.2287693,,,,,,,,,,1,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VC,11,Risikokapitalintensität,AT,2021,.1436891257762909,20,32.423885,17.83606,13.061234,18.856392,30.333876,,,,,100,-.0051697912,(1) UK (2) NO (3) SE,22,2007-2021,,1,B_A1,TB_Finanz,-.019989077,2.8236485,-4.470108,-10.053646,-5.7298851,-14.556347,-17.061993,-43.306187,-25.383343,-21.191341,-24.06535,1.3722305,-2.8311253,-7.0831585,-7.1001835,-15.6731,-16.467213,-29.144123,-17.157551,-15.921875,-21.897182,.85836124,-3.4153938,-6.6089153,-4.6965942,-6.3132,-6.9550915,-21.397694,-14.639568,-9.981535,-7.2287693,,,,,,,,,,,,,,,,1,2021,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uniausgaben_Studi,3,Hochschulausgaben,AT,2019,21653.33,9,118.76163,98.35051,55.773815,97.225365,87.142273,,103.38793,172.66005,83.21389,100,3.7034965,(1) LU (2) UK (3) SE,38,2000-2019,,,B_B1,TB_Input,.22871757,1.4206467,3.4066467,1.1830444,8.1453934,7.480484,4.8314438,-9.7348633,-.65396118,-5.4402618,.070808411,3.3549805,7.3725739,8.0622711,11.242302,15.155594,15.010841,15.48938,18.307869,12.686623,17.68924,.79537201,5.2724342,4.9404182,6.2705917,4.8504105,2.9715424,-10.136425,-8.7381096,-9.5494118,-8.1794891,,,,,,,,,,,,,1,,,,2019,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uniabs_isced6_8,7,HochschulabsolventInnen ISCED 6-8,AT,2021,28.0583964,31,65.692978,59.329464,45.804047,60.761868,50.708828,,,42.803493,65.701294,100,.39768875,(1) KR (2) LT (3) CA,35,2004-2021,,1,B_B1,TB_Output,-.094117671,2.0496788,-1.0062943,.9193573,-1.1328201,4.3851776,.34941864,.27475739,-4.2448654,-4.6548386,-.65584564,3.3017082,.59423447,2.2287712,.63973999,5.4248848,2.7630768,3.7696991,-1.5147209,.71956635,4.829731,2.010807,-3.8439713,-1.3105164,-3.0661736,2.285862,-.51319885,-1.4277802,-7.437603,-6.0485115,-1.2349548,,,,,,,,,,,,,1,,,,2021,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uniabs_isced5_8,16,HochschulabsolventInnen ISCED 5-8,AT,2021,42.444088,27,95.211967,86.694656,63.519726,89.740395,81.200005,236.47296,65.485168,61.257034,82.951263,100,.66503745,(1) KR (2) CA (3) JP,45,2004-2021,,1,B_D2,TB_Eff_Inno,-.067624867,-.56724548,-2.6752472,-1.5226822,-3.3781433,-3.4309006,-3.1191635,-3.8936234,-7.3511505,-3.5649261,-3.906601,-.63431549,-2.3390198,-1.381958,-2.3227158,-2.4625168,-1.8143997,-2.0223694,-4.8154068,.44689178,.99551392,.68371201,-.73281479,.32323456,.21405792,1.0635643,1.7797661,.89809799,.15362167,3.7103615,5.1351051,1,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
Uniabs_isced5_8,6,HochschulabsolventInnen ISCED 5-8,AT,2021,42.444088,27,95.211967,86.694656,63.519726,89.740395,81.200005,236.47296,65.485168,61.257034,82.951263,100,.66503745,(1) KR (2) CA (3) JP,45,2004-2021,,1,B_B1,TB_Output,-.067624867,-.56724548,-2.6752472,-1.5226822,-3.3781433,-3.4309006,-3.1191635,-3.8936234,-7.3511505,-3.5649261,-3.906601,-.63431549,-2.3390198,-1.381958,-2.3227158,-2.4625168,-1.8143997,-2.0223694,-4.8154068,.44689178,.99551392,.68371201,-.73281479,.32323456,.21405792,1.0635643,1.7797661,.89809799,.15362167,3.7103615,5.1351051,,,,,,,,,,,,,1,,,,2021,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Umweltpatente,7,Erfindungen Klima,AT,2019,1.046441197395325,15,111.38969,85.71656,55.099285,78.610443,159.66374,,91.381104,64.319946,126.81281,100,-1.1602275,(1) DK (2) CL (3) KR,41,2000-2019,,,B_C2,,-2.6389332,21.613831,20.881454,19.700035,18.441208,19.955544,21.674217,17.128395,16.440849,15.340843,18.127876,3.8412933,.89656067,-2.618103,-1.0830154,-3.2182007,-3.0715103,-4.1249237,-.016181946,-4.3065033,-9.3801956,13.177944,10.947021,9.1078682,8.0362053,8.409977,11.487587,2.0964775,-1.0689583,2.8811836,12.854351,,,,,,,1,,,,,,,,,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNT_förderung,2,Unternehmensförderung,AT,2019,.2727999985218048,7,214.81567,157.46942,72.598244,179.47369,826.66669,218.24001,235.37532,79.348457,120.70797,100,.005561111,(1) FR (2) UK (3) KR,43,2002-2019,,1,B_C4,,.0016785322,-1.1351776,9.3870087,-7.5651398,-24.071228,-12.326004,-8.8539581,1.0622864,-1.4124908,17.523682,34.747406,-9.9196014,-10.711105,-12.832214,-14.038177,-26.160233,-26.655792,-20.252029,-43.487518,-10.103531,5.9779205,.080467224,2.967453,-2.2963562,-3.9824829,.10009003,-.87574005,4.1600647,5.9862671,10.673714,15.235737,,,,1,,,,,,,,,,,,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNT_förderung,11,Unternehmensförderung,AT,2019,.2727999985218048,7,214.81567,157.46942,72.598244,179.47369,826.66669,218.24001,235.37532,79.348457,120.70797,100,.005561111,(1) FR (2) UK (3) KR,43,2002-2019,,1,B_B5,TB_UF,.0016785322,-1.1351776,9.3870087,-7.5651398,-24.071228,-12.326004,-8.8539581,1.0622864,-1.4124908,17.523682,34.747406,-9.9196014,-10.711105,-12.832214,-14.038177,-26.160233,-26.655792,-20.252029,-43.487518,-10.103531,5.9779205,.080467224,2.967453,-2.2963562,-3.9824829,.10009003,-.87574005,4.1600647,5.9862671,10.673714,15.235737,,,,,,,,,1,,,,,,,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Treibhausgase,13,Treibhausgase,AT,2020,94.09999999999999,25,76.42382,72.454834,39.60326,70.377258,84.697128,,,,,100,-.45566541,(1) EE (2) LV (3) LT,32,2000-2020,1,,B_D1,TB_Umwelt,1.4720378,-.35871887,-4.1706543,-2.2344589,-2.6710663,-3.3314514,-5.9817123,-4.2924957,-7.3426895,-6.9583359,-7.2485352,-1.000061,-5.3359756,-2.8093185,-6.4598999,-6.4045563,-9.2895889,-9.7372131,-9.9428253,-11.349312,-16.08242,-.16001511,-4.254673,-2.2206383,-2.6125031,-3.0384941,-4.4467735,-2.7504425,-5.1010933,-4.3703766,-3.0830345,,1,,,,,,,,,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Treibhausgase,12,Treibhausgase,AT,2020,94.09999999999999,25,76.42382,72.454834,39.60326,70.377258,84.697128,,,,,100,-.45566541,(1) EE (2) LV (3) LT,32,2000-2020,1,,B_C2,TB_Umwelt_Wirkung,1.4720378,-.35871887,-4.1706543,-2.2344589,-2.6710663,-3.3314514,-5.9817123,-4.2924957,-7.3426895,-6.9583359,-7.2485352,-1.000061,-5.3359756,-2.8093185,-6.4598999,-6.4045563,-9.2895889,-9.7372131,-9.9428253,-11.349312,-16.08242,-.16001511,-4.254673,-2.2206383,-2.6125031,-3.0384941,-4.4467735,-2.7504425,-5.1010933,-4.3703766,-3.0830345,,,,,,,1,,,,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
TIMMS_av_science_mathe_low,21,Math & Science VS - Niedrig,AT,2019,4,9,150,110,40.625,118.75,,50,37.5,25,162.5,100,-.23076923,(1) KR (2) JP (3) CN LV,31,2007-2019,1,1,B_A2,TB_Primar,-.31845149,15.65657,15.65657,15.65657,15.65657,8.479538,8.479538,8.479538,8.479538,54.945053,54.945053,43.333336,43.333336,43.333336,43.333336,43.333336,43.333336,43.333336,43.333336,52.857143,52.857143,19.143518,19.884258,20.625,21.36574,22.106482,22.106482,22.106482,22.106482,13.839285,13.839285,,,,,,,,,,,,,,,1,,2019,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIMMS_av_science_mathe_interm,20,Math & Science VS - Mittel,AT,2019,79.5,10,106.28988,102.44846,86.727272,103.24675,,90.85714,85.945946,83.684212,101.92308,100,.53846157,(1) KR (2) JP (3) CN,31,2007-2019,,1,B_A2,TB_Primar,.77767724,7.0467682,7.0467682,7.0467682,7.0467682,6.0774841,6.0774841,6.0774841,6.0774841,7.9591522,7.9591522,10.016693,10.016693,10.016693,10.016693,11.70546,11.70546,11.70546,11.70546,9.4997406,9.4997406,7.8912964,7.8912964,7.8912964,7.8912964,5.8954468,5.8954468,5.8954468,5.8954468,4.4966431,4.4966431,,,,,,,,,,,,,,,1,,2019,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIMMS_av_science_mathe_adv,19,Math & Science VS - Spitze,AT,2019,8,17,106.02409,100,29.629629,92.753624,,34.782608,32,24.242424,55.172413,100,.15384616,(1) KR (2) JP (3) CN,31,2007-2019,,1,B_A2,TB_Primar,.15309201,37.488266,37.488266,37.488266,37.488266,32.665024,32.665024,32.665024,32.665024,20.778191,20.778191,34.210526,34.210526,34.210526,34.210526,39.759037,39.759037,39.759037,39.759037,0,0,13.146112,13.146112,13.146112,13.146112,10.642288,10.642288,10.642288,10.642288,-.62247086,-.62247086,,,,,,,,,,,,,,,1,,2019,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIMMS_av_science_mathe,22,Math & Science VS - Durchschnitt,AT,2019,530.5,11,101.56203,100.45447,91.570778,100.44971,,93.645187,91.861473,89.309761,98.789574,100,.23930801,(1) KR (2) JP (3) CN,31,2007-2019,,,B_A2,TB_Primar,.29071486,1.9104614,1.9104614,1.9104614,1.9104614,1.5012589,1.5012589,1.5012589,1.5012589,2.2216797,2.2216797,2.6917343,2.6917343,2.6917343,2.6917343,3.1854782,3.1854782,3.1854782,3.1854782,2.1469574,2.1469574,3.2105408,3.2105408,3.2105408,3.2105408,1.7349014,1.7349014,1.7349014,1.7349014,-.48279572,-.48279572,,,,,,,,,,,,,,,1,,2019,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TB_ökon_ce,7,,AT,2022,,,88.06987,107.04671,52.959435,105.43586,167.13824,219.3266,223.49132,144.6299,743.07251,100,,(1) HR (2) SI (3) HU,23,,,,B_C3,,,-3.1039734,-6.4507141,-2.2561188,-4.7396469,-8.8762283,-8.0348663,-4.1569901,-.73864746,-2.6466522,-9.1543655,-2.4137421,-9.711113,-2.0468674,-5.1679001,-10.367683,-8.2075272,-1.493042,4.6525116,.88682556,-1.9125443,-2.607605,-5.3249969,-2.1237755,-2.6594582,-4.9772568,-4.8888474,-3.5378036,-2.4716568,-3.8956108,-6.5940514,,,,,,1,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TB_upgrade,23,,AT,2022,,,119.75126,102.70227,79.387558,100.7374,79.78022,167.2811,71.2603,79.938339,96.031738,100,,(1) DE (2) SE (3) IE,28,,,,B_B3,,,-5.0765076,-7.6522903,-7.3940659,-8.6115189,-3.0003052,-4.9004364,-6.2854385,-2.9963608,-5.7963715,-4.4418869,-4.0129547,-4.4126282,-4.1555328,-2.3663177,-1.7495117,-2.4388657,-1.4650574,.15364075,-.36022949,-.57260895,-4.8759613,-4.3920135,-5.2315063,-2.7080765,-3.8007813,-5.8590851,-7.7209625,-5.8345947,-6.6568756,-5.6795578,,,,,,,,,,,1,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TB_struktur,26,,AT,2022,,,103.67168,99.003937,67.845947,98.826988,95.879318,,89.195862,79.184402,108.10468,100,,(1) IE (2) LU (3) SE,32,,,,B_B3,,,-1.5297546,-4.8306198,-2.56633,-3.875824,-2.8802567,-3.9973297,-4.476326,-6.1398773,-4.4287949,-1.9799194,-3.6878433,-10.121964,-3.2206726,-4.7290878,-2.740097,-2.9829712,-4.8598557,-7.0306244,-5.2032318,-1.6047363,-3.7366486,-4.8591614,-3.7551498,-4.5563583,-3.3720093,-3.8069687,-3.4488449,-4.659996,-1.4943542,-1.0887527,,,,,,,,,,,1,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TB_stand_ce,12,,AT,2022,,,125.73949,93.652878,64.110405,119.16666,,,,,,100,,(1) NL (2) BE (3) IT,28,,,,B_C3,,,9.0990067,2.6484222,.18992615,-4.6157227,-5.6672516,-3.2118683,2.0806808,7.5801468,16.168953,18.859291,4.0157776,.81060028,-.90124512,-3.1977386,-1.4484787,1.9470215,5.6437912,8.2774429,14.926811,16.057396,1.5142212,.083076477,-2.3530273,-4.4554596,-3.3817673,-2.4829254,-1.1683807,.5790863,5.8872528,9.1637955,,,,,,1,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TB_souv_pat,2,,EU27_2020,2022,,,1364.6072,1030.2583,60.036572,1316.524,880.32562,415.96689,63.232811,155.92294,82.008942,1280.3949,,(1) JP (2) US (3) EU27_2020,11,,,,B_C6,,,-1.7147217,-.78039551,-.75305176,-.6661377,-.17749023,-.98388672,-2.1203613,-1.5839844,-2.0478516,-1.7432861,-20.85022,-9.1894531,-17.748779,-25.936646,-35.915161,-41.477295,-52.514893,-37.36499,-30.602173,-20.717407,-2.1514282,-3.228569,-3.3157005,-3.0482101,-3.1548576,-3.4102478,-5.2741737,-7.3799782,-8.0446663,-8.1519661,,,,,1,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TB_souv_ah,11,,EU27_2020,2022,,,126.00174,122.23373,116.65652,134.47339,178.1955,83.642838,120.49525,139.96773,109.90957,152.51523,,,7,,,,B_C6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
